id,created_at,text
1457812339311394822,2021-11-08 20:48:41+00:00,"We've accomplished so much in 3 years, but Florida's future still hangs in the balance.

I'm ready to continue fighting to preserve your freedom and secure Florida's future to ensure our brightest days are still ahead.

Let's roll!
https://t.co/Q31iX1N4qU"
1457812338019651587,2021-11-08 20:48:40+00:00,"I proactively took measures to further secure Florida's elections, signing the strongest election integrity legislation anywhere in America. We expanded ID requirements and banned Zuckerbucks, ballot harvesting, and mass sending of unsolicited mail-in ballots."
1457812336840937481,2021-11-08 20:48:40+00:00,"Teachers and first responders received a $1,000 bonus for answering the call during the COVID-19 pandemic. 

I signed the strongest anti-rioting legislation in America, banned sanctuary cities, and I won't allow fellow Floridians to lose their jobs over vaccine mandates."
1457812335721123845,2021-11-08 20:48:40+00:00,"Today, Florida has an economy growing faster than the national average and has seen 17 consecutive months of private sector job growth.

I signed the largest expansion of school choice in the nation, BANNED Critical Race Theory, and re-prioritized civics in our classrooms."
1457812334488002571,2021-11-08 20:48:40+00:00,"In Florida, we kept kids in school, businesses open, and protected your freedom from overzealous politicians and government bureaucrats.

We did this while prioritizing the health of our most vulnerable and leading the charge on the lifesaving monoclonal antibody treatments."
1457812333254922242,2021-11-08 20:48:39+00:00,"When our freedom was under attack by the radical left and their corporate media friends, I stood strong to keep Florida open. And Florida is better for it."
1457735716088205314,2021-11-08 15:44:12+00:00,"Florida's future is on the line, &amp; we have too much to lose to stop now. I've fought like hell to keep FL free &amp; I can tell you this: I've only begun to fight!

Election Day is exactly 1 year away &amp; freedom is on the ballot. Let’s do this. #KeepFloridaFree
https://t.co/Q31iX1N4qU"
1450097460781756417,2021-10-18 13:52:30+00:00,I am so proud of Casey for her strength and courage as she stares down breast cancer. What an inspirational message! https://t.co/dTzL4iZ62k
1442855327557464071,2021-09-28 14:14:51+00:00,".@AshleyMoodyFL has filed for reelection as the Attorney General of Florida! She is my friend and is our nation’s top AG.  I am proud to stand with her.

Please join her campaign kick-off event tonight. RSVP here ⬇️ https://t.co/1Zk11ZaxYZ"
1436675957071433732,2021-09-11 13:00:14+00:00,"Today marks the 20th anniversary of the worst terrorist attack in America’s history.

We remember the 2,977 individuals we lost and their families, and thank those who continue to serve and protect our nation.

We will #NeverForget."
1418323151763779585,2021-07-22 21:32:45+00:00,Thank you @TPUSA for inviting me to your Student Action Summit in the great state of Florida. Great crowd! https://t.co/dt4hWzbkyb
1397029716624822273,2021-05-25 03:20:14+00:00,"Big Tech deplatformed the President of the United States but let Ayatollah Khamenei talk about killing jews. This is wrong––that’s why we are protecting Floridians and fighting back against censorship. 

Help us continue the fight: https://t.co/SEVP1elldd https://t.co/E3n5Q1KI1f"
1396888646624677888,2021-05-24 17:59:40+00:00,In Florida we are fighting back against big tech censorship. I’m proud to have signed historic legislation protecting Floridians’ freedom of speech. https://t.co/83WRhy9bpQ
1366795930905812994,2021-03-02 17:01:58+00:00,"We have long been known as the Sunshine State – but, given the unprecedented lockdowns we have witnessed in other states, I think the Florida sun now serves as a beacon of light to those who yearn for freedom. https://t.co/vUoO00mUx1"
1366421435661582336,2021-03-01 16:13:51+00:00,"Our distribution of #COVID19 vaccines puts #SeniorsFirst. A 20 year old grocery store clerk should not be getting a vaccine before a 74 year old grandmother. In Florida, we believe we can reduce mortality by ensuring those most at risk are protected and vaccinated. https://t.co/NRCbU6hfYC"
1365736913991303173,2021-02-27 18:53:49+00:00,"Florida is leading in protecting our vulnerable residents, saving the economy and safeguarding the freedom of our people. While so many states have been locking people down, we are lifting people up. https://t.co/TEDA4OGHzU"
1324518511167918081,2020-11-06 01:06:36+00:00,Tonight! Tune in to @FoxNews at the 10:00 PM hour as I join the @IngrahamAngle show.
1324155897132756997,2020-11-05 01:05:42+00:00,I'll be joining @seanhannity tonight. Tune in to @FoxNews at 9:30 PM.
1324120423815143428,2020-11-04 22:44:44+00:00,We’ve remained resolute in our data-driven approach to the pandemic and Floridians respect that. Liberal states’ poor policy choices continue to drive more people to move to our state. https://t.co/8G9lUdGSzf
1324109884414173190,2020-11-04 22:02:51+00:00,"Thank you, @RealRLimbaugh. Your coverage helped inform voters during this election and is much appreciated. God Bless! https://t.co/5wrudS7xeQ"
1323882174463049729,2020-11-04 06:58:01+00:00,Eric Holder &amp; his acolytes poured in $12M to flip the Florida House – and yet the GOP gained 5 seats &amp; padded its already significant majority. I was proud to partner with @ChrisSprowls to deliver these key victories. See the results as they are announced: https://t.co/MdSyDle88Z
1323856948673040385,2020-11-04 05:17:47+00:00,Congratulations on victories for members of @FLSenateGOP under the leadership of @WiltonSimpson! We gained &amp; maintained important seats tonight and I look forward to working with each of you during the 2021 legislative session. Check out the winners here: https://t.co/NftR3sqcgY
1323846170695839745,2020-11-04 04:34:57+00:00,Florida is fortunate to have strong conservative leaders serve us in the U.S. House of Representatives. Congratulations to tonight’s winners – especially @CarlosGimenezFL and @MaElviraSalazar! See them all here: https://t.co/HdhO2Ncn7G
1323821566698938368,2020-11-04 02:57:11+00:00,"President @realDonaldTrump is up in Florida by almost 400,000 votes with more than 90% of precincts reporting. Why haven’t networks called the race? It’s a done deal and the refusal to recognize the obvious speaks volumes about the (lack of) objectivity of these outlets."
1323803072162865154,2020-11-04 01:43:42+00:00,"Florida voters have made their voices heard, delivering a BIG WIN for President @realDonaldTrump. https://t.co/94gyYdbpLE"
1323800807003869186,2020-11-04 01:34:42+00:00,I'm joining @SandraSmithFox and @tracegallagher this evening to talk about election results in Florida on the Fox Broadcast Network. Tune in NOW!
1323788858316783618,2020-11-04 00:47:13+00:00,Joined @RealRLimbaugh this afternoon. Listen 🔊 to our conversation regarding Election Day in Florida. The numbers look great with @GOP  voters turning out to support President @realDonaldTrump across the state. https://t.co/nQVTOsn3Fl
1323719635955601408,2020-11-03 20:12:09+00:00,Excited to discuss Election Day with @BillHemmer at 3:45 PM. We’ve seen incredible support and energy for President @realDonaldTrump in Florida. Tune in to hear more!
1323685470400925698,2020-11-03 17:56:23+00:00,"We are already seeing huge Republican Election Day turnout in Florida, positioning President @realDonaldTrump for a “W” tonight. See my full interview with @foxandfriends from this morning. https://t.co/fHStE3zvri"
1323680906633191430,2020-11-03 17:38:15+00:00,"Fantastic talking to @IngrahamAngle last night. Voter turnout in Florida will be key to this election and we are working hard to ensure a win for President 
@realDonaldTrump https://t.co/kEb7BMlbMO"
1323637495456800768,2020-11-03 14:45:45+00:00,Thanks @marklevinshow. Had a great discussion yesterday evening on Election Day in Florida and our efforts to support a @realDonaldTrump victory in the Sunshine State. Listen here: https://t.co/WHf9vLgalN
1323614482757787650,2020-11-03 13:14:18+00:00,Today is your last day to vote in this election. Make your voice heard and support conservative candidates across Florida by using the @FloridaGOP Voter Guide: https://t.co/A0qC1UT2GN
1323610749252546563,2020-11-03 12:59:28+00:00,I’ll be joining @foxandfriends this morning to talk about the state of the race and historic early voting numbers in Florida paving a way to a President @realDonaldTrump victory. Tune in at 8:25 AM.
1323437411527987203,2020-11-03 01:30:41+00:00,Tune in to @IngrahamAngle at 10 PM tonight. We will be discussing Election Day in Florida and the hard work being done to support a win for President @realDonaldTrump.
1322539597994274817,2020-10-31 14:03:06+00:00,"Great discussion with @seanhannity. Through our efforts here in FL, Republicans have won every single day of early voting and have a 520,000-vote advantage over the Dems for in-person early voting — all in an effort to deliver a ‘W’ to President Trump.

https://t.co/iDAConptza"
1322362785326661633,2020-10-31 02:20:30+00:00,Our hard work is yielding solid results and making history. We have more than 190 field staffers and boots on the ground deployed supporting President @realDonaldTrump. https://t.co/ir2FfYKfjV
1322352449617907712,2020-10-31 01:39:26+00:00,"Starting in 2019, we launched a massive voter registration operation in Florida that generated a massive turnout. Thanks to a strong voter registration push in our state, Florida has the narrowest registration gap between Republicans and Democrats. https://t.co/9vpKwFVK38"
1322349754697867264,2020-10-31 01:28:44+00:00,"In Florida, we’ve won every day of early voting. Republicans have cast 520,000 more ballots than Democrats have during in-person early voting. https://t.co/KjuDIG5ExI"
1322320669590364162,2020-10-30 23:33:09+00:00,"Tonight, I’ll be joining @seanhannity to discuss our efforts to drive historic voter registration and turnout for President @realDonaldTrump in Florida. Tune in at 9PM!"
1192185829097189378,2019-11-06 21:03:46+00:00,Proud to serve the State of Florida! https://t.co/pju9oZ4NUE
